,Reaction_ID,forward,reverse
R_EX_etha_e,R_EX_etha_e,4.534089954997148,4.534089955063813
R_EX_drib_e,R_EX_drib_e,4.534089955013814,4.534089955047147
R_EX_csn_e,R_EX_csn_e,4.534089955013814,4.534089955047146
R_EX_5mtr_e,R_EX_5mtr_e,4.534089954989203,4.5340899550717575
R_EX_dtmp_e,R_EX_dtmp_e,4.534089954980523,4.534089955080438
R_EX_6pgc_e,R_EX_6pgc_e,4.534089954980629,4.534089955080332
R_EX_ctbt_e,R_EX_ctbt_e,4.53408995501048,4.53408995505048
R_EX_cu2_e,R_EX_cu2_e,4.534089954990481,4.534089955070479
R_EX_Larab_e,R_EX_Larab_e,4.534089955024339,4.534089955036622
R_EX_ectoine_e,R_EX_ectoine_e,4.53408995501048,4.53408995505048
R_EX_cys__D_e,R_EX_cys__D_e,4.534089955005481,4.53408995505548
R_EX_cys__L_e,R_EX_cys__L_e,4.534089955013814,4.534089955047146
R_EX_eths_e,R_EX_eths_e,4.534089955012875,4.534089955048085
R_EX_cyst__L_e,R_EX_cyst__L_e,4.534089955013814,4.534089955047146
R_EX_Lcyst_e,R_EX_Lcyst_e,4.534089955016651,4.534089955044305
R_EX_cytd_e,R_EX_cytd_e,4.534089955013814,4.534089955047146
R_EX_abt__L_e,R_EX_abt__L_e,4.534089954983115,4.534089955077846
R_EX_etoh_e,R_EX_etoh_e,4.534089954981803,4.534089955079158
R_EX_dad_2_e,R_EX_dad_2_e,4.534089955013814,4.534089955047147
R_EX_dcyt_e,R_EX_dcyt_e,4.534089955013079,4.5340899550478815
R_EX_fe2_e,R_EX_fe2_e,4.534089955022853,4.53408995503811
R_EX_dextrin_e,R_EX_dextrin_e,4.53408995499973,4.534089955061231
R_EX_dha_e,R_EX_dha_e,4.534089954980715,4.534089955080246
R_EX_ac_e,R_EX_ac_e,14.27595789771774,1.4400414926731662
R_EX_acac_e,R_EX_acac_e,4.534089954981393,4.534089955079567
R_EX_fe3_e,R_EX_fe3_e,4.533106811642894,4.535073311642894
R_EX_ferrich_e,R_EX_ferrich_e,4.53408995501048,4.53408995505048
R_EX_diact_e,R_EX_diact_e,4.534089955005481,4.53408995505548
R_EX_djenk_e,R_EX_djenk_e,4.53408995501048,4.53408995505048
R_EX_ferxa_e,R_EX_ferxa_e,4.53408995501048,4.53408995505048
R_EX_fol_e,R_EX_fol_e,4.534089954980495,4.534089955080465
R_EX_acgam_e,R_EX_acgam_e,4.534089955017981,4.534089955042981
