,Reaction_ID,forward,reverse
R_EX_cm_e,R_EX_cm_e,1377.2658619586914,1377.2658619587594
R_EX_cmp_e,R_EX_cmp_e,1377.2658619587003,1377.2658619587503
R_EX_co2_e,R_EX_co2_e,1379.828338936263,1374.7081437530403
R_EX_cobalt2_e,R_EX_cobalt2_e,1377.2658560499253,1377.2658678675252
R_DM_4crsol_c,R_DM_4crsol_c,1377.2659168613677,1377.2658070560858
R_DM_5drib_c,R_DM_5drib_c,1377.2659188311147,1377.2658050863383
R_DM_aacald_c,R_DM_aacald_c,1377.2658619586787,1377.2658619587717
R_DM_amob_c,R_DM_amob_c,1377.2658624511835,1377.2658614662669
R_DM_mththf_c,R_DM_mththf_c,1377.266191866637,1377.2655320508934
R_EX_colipa_e,R_EX_colipa_e,1377.2658619586782,1377.2658619587733
R_DM_oxam_c,R_DM_oxam_c,1377.2658619588651,1377.2658619585857
R_EX_glc__D_e,R_EX_glc__D_e,1377.265861958688,1377.2658619587623
R_EX_glcn_e,R_EX_glcn_e,1377.2658619586807,1377.2658619587698
R_BIOMASS_Ec_iJO1366_WT_53p95M,R_BIOMASS_Ec_iJO1366_WT_53p95M,1377.512083964077,1377.019683964077
R_EX_glcr_e,R_EX_glcr_e,1377.2658619586944,1377.2658619587555
R_EX_colipap_e,R_EX_colipap_e,1377.2658619586828,1377.2658619587683
R_EX_glcur_e,R_EX_glcur_e,1377.2658619586866,1377.2658619587644
R_EX_glcur1p_e,R_EX_glcur1p_e,1377.2658619586953,1377.265861958755
R_BIOMASS_Ec_iJO1366_core_53p95M,R_BIOMASS_Ec_iJO1366_core_53p95M,1377.2658619586782,1377.2658619587728
R_EX_12ppd__R_e,R_EX_12ppd__R_e,1377.2658619610766,1377.265861956375
R_EX_gln__L_e,R_EX_gln__L_e,1377.2658619587053,1377.2658619587453
R_EX_cpgn_e,R_EX_cpgn_e,1377.2658619586875,1377.2658619587626
R_EX_glu__L_e,R_EX_glu__L_e,1377.2658619587564,1377.2658619586955
R_EX_gly_e,R_EX_gly_e,1377.26586195887,1377.2658619585811
R_EX_glyald_e,R_EX_glyald_e,1377.2658619591175,1377.2658619583333
R_EX_glyb_e,R_EX_glyb_e,1377.2658619586905,1377.265861958761
R_EX_glyc_e,R_EX_glyc_e,1377.2674410852887,1377.2642828339733
R_EX_12ppd__S_e,R_EX_12ppd__S_e,1377.2658619593021,1377.2658619581493
R_EX_14glucan_e,R_EX_14glucan_e,1377.2658619587166,1377.2658619587355
R_EX_cpgn_un_e,R_EX_cpgn_un_e,1377.2658619586882,1377.2658619587633
R_EX_15dap_e,R_EX_15dap_e,1377.2658619588053,1377.2658619586462
R_EX_glyc__R_e,R_EX_glyc__R_e,1377.265861959261,1377.2658619581907
R_EX_glyc2p_e,R_EX_glyc2p_e,1377.2658619587075,1377.2658619587432
R_EX_23camp_e,R_EX_23camp_e,1377.2658619587046,1377.2658619587467
R_EX_23ccmp_e,R_EX_23ccmp_e,1377.2658619587046,1377.2658619587467
R_EX_23cgmp_e,R_EX_23cgmp_e,1377.2658619587048,1377.2658619587462
R_EX_23cump_e,R_EX_23cump_e,1377.2658619587046,1377.2658619587467
R_EX_23dappa_e,R_EX_23dappa_e,1377.2658619587028,1377.2658619587482
R_EX_26dap__M_e,R_EX_26dap__M_e,1377.2658619587,1377.265861958751
R_EX_glyc3p_e,R_EX_glyc3p_e,1377.2658619588103,1377.2658619586414
R_EX_glyclt_e,R_EX_glyclt_e,1377.2660815666877,1377.265642350799
R_EX_gmp_e,R_EX_gmp_e,1377.2658619587025,1377.265861958749
R_EX_gsn_e,R_EX_gsn_e,1377.265861958683,1377.2658619587683
R_EX_gthox_e,R_EX_gthox_e,1377.2658619586855,1377.2658619587658
R_EX_gthrd_e,R_EX_gthrd_e,1377.2658619586914,1377.2658619587603
R_EX_gtp_e,R_EX_gtp_e,1377.2658619587019,1377.2658619587487
R_EX_gua_e,R_EX_gua_e,1377.2658619586894,1377.2658619587626
R_EX_h_e,R_EX_h_e,1386.1607570821411,1368.4280447455392
R_EX_h2_e,R_EX_h2_e,1377.2658619586957,1377.2658619587557
R_EX_h2o_e,R_EX_h2o_e,1385.3350421010214,1369.2436824813879
R_EX_h2o2_e,R_EX_h2o2_e,1377.2658619586698,1377.265861958781
R_EX_h2s_e,R_EX_h2s_e,1377.2658619587942,1377.2658619586568
R_EX_hacolipa_e,R_EX_hacolipa_e,1377.2658619586907,1377.2658619587598
R_EX_halipa_e,R_EX_halipa_e,1377.2658619586914,1377.2658619587605
R_EX_hdca_e,R_EX_hdca_e,1377.2658619587219,1377.2658619587296
R_EX_hdcea_e,R_EX_hdcea_e,1377.2658619587091,1377.2658619587423
R_EX_hg2_e,R_EX_hg2_e,1377.2658619586805,1377.2658619587714
R_EX_his__L_e,R_EX_his__L_e,1377.2658619586966,1377.2658619587555
R_EX_2ddglcn_e,R_EX_2ddglcn_e,1377.2658619586782,1377.2658619587728
R_EX_34dhpac_e,R_EX_34dhpac_e,1377.265861958684,1377.2658619587683
R_EX_3amp_e,R_EX_3amp_e,1377.2658619586912,1377.2658619587596
R_EX_3cmp_e,R_EX_3cmp_e,1377.2658619586912,1377.2658619587596
R_EX_3gmp_e,R_EX_3gmp_e,1377.2658619586928,1377.265861958758
R_EX_3hcinnm_e,R_EX_3hcinnm_e,1377.265861958694,1377.2658619587585
R_EX_3hpp_e,R_EX_3hpp_e,1377.2658619591566,1377.265861958294
R_EX_3hpppn_e,R_EX_3hpppn_e,1377.2658619586937,1377.2658619587585
R_EX_hom__L_e,R_EX_hom__L_e,1377.2658619588203,1377.2658619586311
R_EX_hxa_e,R_EX_hxa_e,1377.2658619588012,1377.265861958649
R_EX_hxan_e,R_EX_hxan_e,1377.2658619586916,1377.2658619587603
R_EX_idon__L_e,R_EX_idon__L_e,1377.2658619586807,1377.2658619587698
R_EX_3ump_e,R_EX_3ump_e,1377.265861958691,1377.2658619587594
R_EX_4abut_e,R_EX_4abut_e,1377.265861958771,1377.2658619586796
R_EX_4hoxpacd_e,R_EX_4hoxpacd_e,1377.2658619586832,1377.2658619587678
R_EX_5dglcn_e,R_EX_5dglcn_e,1377.2658619586807,1377.2658619587698
R_EX_5mtr_e,R_EX_5mtr_e,1377.2675223324131,1377.2642015870385
R_EX_LalaDglu_e,R_EX_LalaDglu_e,1377.2658619587003,1377.2658619587503
R_EX_ile__L_e,R_EX_ile__L_e,1377.2658619587187,1377.265861958732
R_EX_imp_e,R_EX_imp_e,1377.2658619587,1377.26586195875
R_EX_indole_e,R_EX_indole_e,1377.265861958695,1377.265861958755
R_EX_inost_e,R_EX_inost_e,1377.2658619586766,1377.2658619587744
R_EX_ins_e,R_EX_ins_e,1377.2658619586891,1377.2658619587612
R_EX_isetac_e,R_EX_isetac_e,1377.2658619587025,1377.265861958748
R_EX_k_e,R_EX_k_e,1377.2201458394968,1377.3115795954784
R_EX_LalaDgluMdap_e,R_EX_LalaDgluMdap_e,1377.2658619586914,1377.26586195876
R_EX_LalaDgluMdapDala_e,R_EX_LalaDgluMdapDala_e,1377.2658619586878,1377.265861958763
R_EX_LalaLglu_e,R_EX_LalaLglu_e,1377.2658619587,1377.2658619587503
R_EX_kdo2lipid4_e,R_EX_kdo2lipid4_e,1377.2658619586898,1377.2658619587614
R_EX_ac_e,R_EX_ac_e,1380.55931009074,1373.9802706427997
R_EX_crn_e,R_EX_crn_e,1377.2658619586896,1377.2658619587612
R_EX_acac_e,R_EX_acac_e,1377.2658619586957,1377.265861958756
R_EX_acald_e,R_EX_acald_e,1377.2658619592062,1377.2658619582453
R_EX_lac__D_e,R_EX_lac__D_e,1377.276537717988,1377.255186282214
R_EX_lac__L_e,R_EX_lac__L_e,1377.2658619590593,1377.2658619583922
R_EX_crn__D_e,R_EX_crn__D_e,1377.265861958692,1377.265861958759
R_EX_lcts_e,R_EX_lcts_e,1377.2658619587041,1377.2658619587473
R_EX_acgal_e,R_EX_acgal_e,1377.2658619586803,1377.265861958771
R_EX_acgal1p_e,R_EX_acgal1p_e,1377.2658619586944,1377.265861958757
R_EX_acgam_e,R_EX_acgam_e,1377.2658619586894,1377.2658619587612
R_EX_leu__L_e,R_EX_leu__L_e,1377.2658619587487,1377.265861958702
R_EX_csn_e,R_EX_csn_e,1377.2658619587005,1377.2658619587505
R_EX_acgam1p_e,R_EX_acgam1p_e,1377.2658619586962,1377.265861958755
R_EX_acmana_e,R_EX_acmana_e,1377.2658619587,1377.2658619587503
R_EX_acmum_e,R_EX_acmum_e,1377.2658619587114,1377.2658619587396
R_EX_lipa_e,R_EX_lipa_e,1377.2658619587173,1377.2658619587348
R_EX_cu_e,R_EX_cu_e,1377.2658619586869,1377.2658619587646
R_EX_lipa_cold_e,R_EX_lipa_cold_e,1377.2658619586934,1377.265861958758
R_EX_acnam_e,R_EX_acnam_e,1377.2658619587028,1377.2658619587478
R_EX_acolipa_e,R_EX_acolipa_e,1377.265861958704,1377.2658619587469
R_EX_cu2_e,R_EX_cu2_e,1377.2656960199122,1377.2660278975598
R_EX_acser_e,R_EX_acser_e,1377.2658619588453,1377.2658619586061
R_EX_ade_e,R_EX_ade_e,1377.2658619586894,1377.2658619587621
R_EX_adn_e,R_EX_adn_e,1377.265861958688,1377.2658619587635
R_EX_adocbl_e,R_EX_adocbl_e,1377.2658619587137,1377.2658619587387
R_EX_ag_e,R_EX_ag_e,1377.2658619586855,1377.2658619587655
R_EX_lipoate_e,R_EX_lipoate_e,1377.2658619587032,1377.2658619587482
R_EX_lys__L_e,R_EX_lys__L_e,1377.265861958714,1377.265861958736
R_EX_lyx__L_e,R_EX_lyx__L_e,1377.2658619587014,1377.265861958749
