,Reaction_ID,forward,reverse
R_EX_etha_e,R_EX_etha_e,4.502427797745837,4.502427797841456
R_EX_drib_e,R_EX_drib_e,4.502427797745812,4.502427797841482
R_EX_csn_e,R_EX_csn_e,4.5024277977439136,4.50242779784338
R_EX_5mtr_e,R_EX_5mtr_e,4.502427797744674,4.50242779784262
R_EX_dtmp_e,R_EX_dtmp_e,4.502427797743862,4.502427797843432
R_EX_6pgc_e,R_EX_6pgc_e,4.502427797744565,4.502427797842729
R_EX_ctbt_e,R_EX_ctbt_e,4.502427797760315,4.5024277978269795
R_EX_cu2_e,R_EX_cu2_e,4.502427797760314,4.5024277978269795
R_EX_Larab_e,R_EX_Larab_e,4.502427797744194,4.502427797843099
R_EX_ectoine_e,R_EX_ectoine_e,4.502427797760315,4.5024277978269795
R_EX_cys__D_e,R_EX_cys__D_e,4.5024277977686475,4.502427797818647
R_EX_cys__L_e,R_EX_cys__L_e,4.502427797744433,4.502427797842861
R_EX_eths_e,R_EX_eths_e,4.5024277977486875,4.502427797838606
R_EX_cyst__L_e,R_EX_cyst__L_e,4.502427797743993,4.502427797843301
R_EX_Lcyst_e,R_EX_Lcyst_e,4.502427797744412,4.502427797842882
R_EX_cytd_e,R_EX_cytd_e,4.502427797743861,4.502427797843433
R_EX_abt__L_e,R_EX_abt__L_e,4.529951969653646,4.475070863917991
R_EX_etoh_e,R_EX_etoh_e,5.636130723270576,3.59676825639408
R_EX_dad_2_e,R_EX_dad_2_e,4.502427797743791,4.502427797843502
R_EX_dcyt_e,R_EX_dcyt_e,4.502427797743859,4.502427797843434
R_EX_fe2_e,R_EX_fe2_e,4.5024277977492035,4.50242779783809
R_EX_dextrin_e,R_EX_dextrin_e,4.50242779774419,4.502427797843104
R_EX_dha_e,R_EX_dha_e,4.50242779774742,4.502427797839872
R_EX_ac_e,R_EX_ac_e,4.502427797746543,4.502427797840751
R_EX_acac_e,R_EX_acac_e,4.502427797744598,4.502427797842695
R_EX_fe3_e,R_EX_fe3_e,4.501737850665122,4.503117850665122
R_EX_ferrich_e,R_EX_ferrich_e,4.502427797760315,4.5024277978269795
R_EX_diact_e,R_EX_diact_e,4.5024277977686475,4.502427797818647
R_EX_djenk_e,R_EX_djenk_e,4.502427797760315,4.5024277978269795
R_EX_ferxa_e,R_EX_ferxa_e,4.502427797760315,4.5024277978269795
R_EX_fol_e,R_EX_fol_e,4.502427797743726,4.502427797843568
R_EX_acgam_e,R_EX_acgam_e,4.50242779774418,4.502427797843113
R_EX_acmana_e,R_EX_acmana_e,4.502427797744166,4.5024277978431275
R_EX_acnam_e,R_EX_acnam_e,4.502427797744002,4.502427797843291
R_EX_for_e,R_EX_for_e,4.502427797750191,4.502427797837101
R_EX_fru_e,R_EX_fru_e,4.502427797745902,4.502427797841391
R_EX_actn__R_e,R_EX_actn__R_e,4.502427797745446,4.5024277978418485
R_EX_ade_e,R_EX_ade_e,4.502427797743814,4.50242779784348
R_EX_adn_e,R_EX_adn_e,4.502427797743791,4.502427797843502
R_EX_akg_e,R_EX_akg_e,4.5024277977442635,4.50242779784303
R_EX_ala_B_e,R_EX_ala_B_e,4.5024277977446125,4.502427797842681
R_EX_ala__D_e,R_EX_ala__D_e,4.5024277977446125,4.502427797842681
R_EX_ala_L_Thr__L_e,R_EX_ala_L_Thr__L_e,4.502427797760315,4.5024277978269795
R_EX_ala_L_asp__L_e,R_EX_ala_L_asp__L_e,4.502427797760315,4.5024277978269795
R_EX_ala__L_e,R_EX_ala__L_e,4.502427797744615,4.502427797842678
R_EX_ala_L_gln__L_e,R_EX_ala_L_gln__L_e,4.502427797743906,4.502427797843388
R_EX_ala_L_glu__L_e,R_EX_ala_L_glu__L_e,4.502427797760315,4.5024277978269795
R_EX_L_alagly_e,R_EX_L_alagly_e,4.502427797744077,4.502427797843216
R_EX_ala_L_his__L_e,R_EX_ala_L_his__L_e,4.502427797743832,4.5024277978434615
R_EX_ala_L_leu__L_e,R_EX_ala_L_leu__L_e,4.502427797743983,4.5024277978433105
R_EX_g6p_e,R_EX_g6p_e,4.502427797744706,4.502427797842588
R_EX_gal_e,R_EX_gal_e,4.502427797745628,4.502427797841666
R_EX_galctr__D_e,R_EX_galctr__D_e,4.502427797744502,4.502427797842791
R_EX_galt_e,R_EX_galt_e,4.502427797760428,4.502427797826864
R_EX_galur_e,R_EX_galur_e,4.502427797744551,4.502427797842742
R_EX_gam6p_e,R_EX_gam6p_e,4.502427797744272,4.502427797843021
R_EX_gam_e,R_EX_gam_e,4.502427797744547,4.502427797842747
R_EX_gbbtn_e,R_EX_gbbtn_e,4.502427797760315,4.5024277978269795
R_EX_glc__D_e,R_EX_glc__D_e,4.502427797745439,4.502427797841855
R_EX_glcn__D_e,R_EX_glcn__D_e,4.50242779774534,4.502427797841953
R_EX_glcr_e,R_EX_glcr_e,4.502427797744502,4.502427797842791
R_EX_glcur_e,R_EX_glcur_e,4.502427797744551,4.502427797842742
R_EX_gln__L_e,R_EX_gln__L_e,4.50242779774407,4.502427797843224
R_EX_glu__D_e,R_EX_glu__D_e,4.5024277977442,4.502427797843093
R_EX_alaala_e,R_EX_alaala_e,4.502427797744083,4.50242779784321
R_EX_alltn_e,R_EX_alltn_e,4.5024277977438745,4.502427797843419
R_EX_amp_e,R_EX_amp_e,4.502427797743782,4.502427797843512
R_EX_amylase_e,R_EX_amylase_e,4.5024277977686475,4.502427797818647
R_EX_fum_e,R_EX_fum_e,4.502427797744329,4.502427797842964
R_EX_antim_e,R_EX_antim_e,4.502427797760314,4.5024277978269795
R_EX_g1p_e,R_EX_g1p_e,4.502427797744702,4.502427797842591
R_EX_glu__L_e,R_EX_glu__L_e,4.502427797744201,4.502427797843092
R_EX_arab__D_e,R_EX_arab__D_e,4.502427797745979,4.502427797841316
R_EX_arab__L_e,R_EX_arab__L_e,4.502427797746213,4.50242779784108
R_EX_arbt_e,R_EX_arbt_e,4.502427797760314,4.5024277978269795
R_EX_arg__L_e,R_EX_arg__L_e,4.502427797743908,4.502427797843385
R_EX_argp_e,R_EX_argp_e,4.502427797743878,4.502427797843416
R_EX_arsenb_e,R_EX_arsenb_e,4.502427797760314,4.5024277978269795
R_EX_arsna_e,R_EX_arsna_e,4.502427797760314,4.5024277978269795
R_EX_arsni2_e,R_EX_arsni2_e,4.502427797760314,4.5024277978269795
R_EX_asn__L_e,R_EX_asn__L_e,4.502427797744093,4.5024277978432
R_EX_asp__L_e,R_EX_asp__L_e,4.502427797744261,4.502427797843033
R_EX_bilea_e,R_EX_bilea_e,4.502427797760315,4.5024277978269795
R_EX_btd_RR_e,R_EX_btd_RR_e,4.502427797751409,4.502427797835884
R_EX_glx_e,R_EX_glx_e,4.502427797745149,4.502427797842144
R_EX_buts_e,R_EX_buts_e,4.502427797745843,4.5024277978414515
R_EX_ca2_e,R_EX_ca2_e,4.501786843422474,4.503068843422474
R_EX_cbl2_e,R_EX_cbl2_e,4.502427797760315,4.5024277978269795
R_EX_pur_e,R_EX_pur_e,4.502427797760314,4.5024277978269795
R_EX_pyr_e,R_EX_pyr_e,4.502427797744821,4.502427797842472
